,Unnamed: 0,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
6119,10302,Glenroy,8 Kalang Rd,3,h,S,Eview,27/05/2017,11.2,3046.0,3.0,1.0,1.0,584.0,153.0,1960.0,Moreland,-37.71016,144.9215,Northern Metropolitan,8870.0
6120,10305,Glenroy,53 William St,3,h,S,Barry,27/05/2017,11.2,3046.0,3.0,1.0,1.0,641.0,,,Moreland,-37.70757,144.90782,Northern Metropolitan,8870.0
6121,10311,Hadfield,1 Mikado St,3,h,S,Stockdale,27/05/2017,11.2,3046.0,3.0,1.0,6.0,700.0,,,Moreland,-37.70569,144.94048,Northern Metropolitan,2606.0
6122,10314,Hampton,28 The Avenue,4,h,SP,Hodges,27/05/2017,13.8,3188.0,4.0,2.0,2.0,726.0,200.0,1925.0,Bayside,-37.93167,145.00134,Southern Metropolitan,5454.0
6123,10324,Hawthorn,29 Oak St,4,h,S,Jellis,27/05/2017,5.3,3122.0,4.0,2.0,1.0,595.0,,,Boroondara,-37.81396,145.01899,Southern Metropolitan,11308.0
6124,10328,Hawthorn East,28 Mayston St,3,h,S,Jellis,27/05/2017,6.2,3123.0,3.0,2.0,4.0,522.0,,,Boroondara,-37.82701,145.0541,Southern Metropolitan,6482.0
6125,10331,Heidelberg Heights,2/34 Bamfield Rd,3,t,SA,Barry,27/05/2017,8.8,3081.0,3.0,2.0,2.0,192.0,,,Banyule,-37.74128,145.05607,Eastern Metropolitan,2947.0
6126,10333,Heidelberg Heights,49C Dresden St,2,t,S,Jellis,27/05/2017,8.8,3081.0,2.0,1.0,1.0,129.0,106.0,2013.0,Banyule,-37.74931,145.05505,Eastern Metropolitan,2947.0
6127,10335,Heidelberg Heights,1/171 Waiora Rd,3,u,VB,Miles,27/05/2017,8.8,3081.0,3.0,1.0,1.0,277.0,,,Banyule,-37.73426,145.05986,Eastern Metropolitan,2947.0
6128,10336,Heidelberg West,312 Liberty Pde,3,h,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,377.0,115.96,1960.0,Banyule,-37.73712,145.0369,Eastern Metropolitan,2674.0
6129,10343,Hoppers Crossing,138 Bellbridge Dr,3,h,SP,Barry,27/05/2017,18.4,3029.0,3.0,2.0,2.0,530.0,169.0,1999.0,Wyndham,-37.86713,144.71086,Western Metropolitan,13830.0
6130,10345,Hoppers Crossing,2 Dunk Ct,3,h,S,Ray,27/05/2017,18.4,3029.0,3.0,2.0,1.0,435.0,,,Wyndham,-37.86767,144.68409,Western Metropolitan,13830.0
6131,10347,Hoppers Crossing,8 Hayden St,3,h,S,YPA,27/05/2017,18.4,3029.0,3.0,1.0,1.0,581.0,,,Wyndham,-37.87711,144.68825,Western Metropolitan,13830.0
6132,10348,Hoppers Crossing,10 Kelwin Ct,4,h,VB,hockingstuart,27/05/2017,18.4,3029.0,4.0,2.0,3.0,800.0,158.0,1990.0,Wyndham,-37.87051,144.7141,Western Metropolitan,13830.0
6133,10349,Hoppers Crossing,7 Lisa Ct,4,h,S,Barry,27/05/2017,18.4,3029.0,4.0,2.0,2.0,546.0,,,Wyndham,-37.85146,144.67109,Western Metropolitan,13830.0
6134,10352,Hughesdale,198 Poath Rd,3,h,VB,hockingstuart,27/05/2017,12.3,3166.0,3.0,1.0,2.0,603.0,,,Monash,-37.90192,145.0756,Southern Metropolitan,3145.0
6135,10353,Ivanhoe,128 Green St,3,h,S,Nelson,27/05/2017,7.8,3079.0,3.0,1.0,2.0,424.0,114.0,1950.0,Banyule,-37.76353,145.02941,Eastern Metropolitan,5549.0
6136,10359,Keilor East,10 Cecelia Dr,3,h,S,Barry,27/05/2017,11.7,3033.0,3.0,2.0,4.0,546.0,,,Moonee Valley,-37.74761,144.8521,Western Metropolitan,5629.0
6137,10360,Keilor East,92 Sterling Dr,4,h,S,Nelson,27/05/2017,11.7,3033.0,4.0,2.0,2.0,535.0,,,Moonee Valley,-37.74083,144.85545,Western Metropolitan,5629.0
6138,10364,Kew,29 Denmark St,3,h,SP,Biggin,27/05/2017,5.4,3101.0,3.0,1.0,2.0,257.0,,1920.0,Boroondara,-37.81176,145.02807,Southern Metropolitan,10331.0
6139,10374,Kings Park,13 Camelia St,5,h,SP,Ray,27/05/2017,14.0,3021.0,5.0,2.0,3.0,545.0,171.0,1972.0,Brimbank,-37.7323,144.77861,Western Metropolitan,2878.0
6140,10382,Maidstone,1 Gilda St,3,h,S,hockingstuart,27/05/2017,6.4,3012.0,3.0,1.0,2.0,417.0,,,Maribyrnong,-37.78867,144.87397,Western Metropolitan,3873.0
6141,10386,Malvern East,76 Manning Rd,4,h,S,Marshall,27/05/2017,8.4,3145.0,4.0,2.0,0.0,589.0,,,Stonnington,-37.87391,145.05562,Southern Metropolitan,8801.0
6142,10392,McKinnon,75 Wright St,5,h,S,Hodges,27/05/2017,11.4,3204.0,5.0,2.0,2.0,904.0,,,Glen Eira,-37.91074,145.03068000000005,Southern Metropolitan,2397.0
6143,10393,Melbourne,1814/250 Elizabeth St,2,u,S,Harcourts,27/05/2017,0.0,3000.0,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne,-37.81267,144.96273,Northern Metropolitan,17496.0
6144,10397,Mentone,5A Elizabeth St,3,t,S,Buxton,27/05/2017,20.0,3194.0,3.0,1.0,2.0,309.0,,,Kingston,-37.98009,145.06118,South-Eastern Metropolitan,6162.0
6145,10401,Mill Park,3/84 Mill Park Dr,2,t,S,Ray,27/05/2017,17.9,3082.0,2.0,1.0,1.0,114.0,92.0,,Whittlesea,-37.67761,145.06132,Northern Metropolitan,10529.0
6146,10402,Mill Park,17 Winter Ct,5,h,SP,Ray,27/05/2017,17.9,3082.0,5.0,2.0,2.0,574.0,,1970.0,Whittlesea,-37.66936,145.05413,Northern Metropolitan,10529.0
6147,10405,Mitcham,1/39 Harrison St,3,u,SP,Jellis,27/05/2017,17.2,3132.0,3.0,1.0,2.0,208.0,110.0,1975.0,Whitehorse,-37.8135,145.19972,Eastern Metropolitan,6871.0
6148,10406,Mitcham,1/10 Owen St,3,u,VB,Noel,27/05/2017,17.2,3132.0,3.0,1.0,2.0,439.0,110.0,1960.0,Whitehorse,-37.82596,145.1872,Eastern Metropolitan,6871.0
6149,10413,Montmorency,35 Astley St,3,h,S,Barry,27/05/2017,16.2,3094.0,3.0,1.0,1.0,575.0,138.0,1980.0,Banyule,-37.72089,145.11987,Eastern Metropolitan,3891.0
6150,10417,Montmorency,17 Virginia Ct,4,h,S,Barry,27/05/2017,16.2,3094.0,4.0,3.0,2.0,701.0,300.0,1993.0,Banyule,-37.71871,145.13558999999995,Eastern Metropolitan,3891.0
6151,10419,Mount Waverley,14 Gloucester St,4,h,S,Ray,27/05/2017,14.2,3149.0,4.0,3.0,2.0,768.0,,,Monash,-37.85896,145.11484,Eastern Metropolitan,13366.0
6152,10421,Mount Waverley,3 Rowan Ct,3,h,S,Gary,27/05/2017,14.2,3149.0,3.0,1.0,2.0,1321.0,,,Monash,-37.88569,145.1438,Eastern Metropolitan,13366.0
6153,10422,Mount Waverley,14 Wadham Pde,4,h,S,Ray,27/05/2017,14.2,3149.0,4.0,3.0,2.0,668.0,,,Monash,-37.87118,145.12478000000004,Eastern Metropolitan,13366.0
6154,10427,Murrumbeena,9b Stewart St,3,u,S,Hodges,27/05/2017,10.1,3163.0,3.0,2.0,2.0,441.0,,,Glen Eira,-37.89706,145.07483,Southern Metropolitan,4442.0
6155,10430,Niddrie,13 The Avenue,3,h,S,Nelson,27/05/2017,10.4,3042.0,3.0,1.0,2.0,577.0,,,Moonee Valley,-37.73521,144.87708999999995,Western Metropolitan,2291.0
6156,10435,North Melbourne,72 Curzon St,2,h,SP,Nelson,27/05/2017,1.8,3051.0,2.0,1.0,0.0,114.0,65.0,1910.0,Melbourne,-37.80248,144.94846,Northern Metropolitan,6821.0
6157,10442,Northcote,38 Whalley St,4,h,PI,McGrath,27/05/2017,5.3,3070.0,4.0,3.0,4.0,423.0,,,Darebin,-37.76969,145.00718,Northern Metropolitan,11364.0
6158,10443,Nunawading,3/7 Lilian St,3,t,S,Fletchers,27/05/2017,15.4,3131.0,3.0,3.0,2.0,338.0,28.0,,Whitehorse,-37.82704,145.16801,Eastern Metropolitan,4973.0
6159,10444,Nunawading,23 Morden Ct,4,h,S,Jellis,27/05/2017,15.4,3131.0,4.0,2.0,1.0,746.0,,,Whitehorse,-37.82603,145.1721,Eastern Metropolitan,4973.0
6160,10452,Parkdale,5 Booth St,2,h,S,Barry,27/05/2017,21.5,3195.0,2.0,1.0,4.0,772.0,120.0,1940.0,Kingston,-37.99482,145.08459,South-Eastern Metropolitan,5087.0
6161,10463,Pascoe Vale,308 Sussex St,2,h,VB,Raine,27/05/2017,8.5,3044.0,2.0,1.0,2.0,605.0,,,Moreland,-37.71878,144.95176,Northern Metropolitan,7485.0
6162,10478,Preston,3/5 Sussex St,2,h,S,Holland,27/05/2017,8.4,3072.0,2.0,1.0,3.0,155.0,81.0,1985.0,Darebin,-37.75308,145.01464,Northern Metropolitan,14577.0
6163,10484,Reservoir,4 Wattle Gr,3,h,S,Nelson,27/05/2017,12.0,3073.0,3.0,1.0,2.0,627.0,136.0,1950.0,Darebin,-37.72216,144.99381,Northern Metropolitan,21650.0
6164,10501,Seddon,1 Bute St,3,h,PI,Biggin,27/05/2017,5.1,3011.0,4.0,3.0,2.0,122.0,,1950.0,Maribyrnong,-37.80401,144.89519,Western Metropolitan,2417.0
6165,10504,Silvan,16 Eleanor Dr,3,h,S,Harcourts,27/05/2017,34.6,3795.0,3.0,2.0,2.0,76000.0,,,Yarra Ranges,-37.84739,145.47052,Eastern Victoria,457.0
6166,10505,South Kingsville,41 Kernot St,3,h,S,Biggin,27/05/2017,6.2,3015.0,3.0,1.0,1.0,297.0,,,Hobsons Bay,-37.82984,144.873,Western Metropolitan,984.0
6167,10515,St Albans,6 Bent St,3,h,S,Sweeney,27/05/2017,14.0,3021.0,3.0,1.0,0.0,722.0,,,Brimbank,-37.75836,144.80279,Western Metropolitan,14042.0
6168,10520,Sunbury,20 Miller St,4,h,SP,Brad,27/05/2017,31.7,3429.0,4.0,2.0,2.0,808.0,155.0,1970.0,Hume,-37.58089,144.72183,Western Metropolitan,14092.0
6169,10522,Sunshine,81 Parsons St,3,h,S,Bells,27/05/2017,10.5,3020.0,3.0,2.0,2.0,573.0,198.0,1940.0,Brimbank,-37.79127,144.83713,Western Metropolitan,3755.0
6170,10526,Sunshine North,14 Oxford St,3,h,SP,Douglas,27/05/2017,10.5,3020.0,3.0,1.0,4.0,697.0,,,Brimbank,-37.77004,144.84254,Western Metropolitan,4217.0
6171,10532,Taylors Lakes,7 Hanson Ct,5,h,PI,Barry,27/05/2017,15.5,3038.0,5.0,3.0,2.0,771.0,,,Brimbank,-37.68166,144.77422,Western Metropolitan,5336.0
6172,10538,Thomastown,18 Plane St,3,h,SP,YPA,27/05/2017,15.3,3074.0,3.0,1.0,3.0,654.0,,,Whittlesea,-37.67652,145.02338,Northern Metropolitan,7955.0
6173,10540,Thornbury,2/124 Flinders St,2,u,S,McGrath,27/05/2017,7.0,3071.0,2.0,1.0,1.0,120.0,70.0,1975.0,Darebin,-37.75668,145.00929,Northern Metropolitan,8870.0
6174,10542,Thornbury,118 Rossmoyne St,4,h,S,McGrath,27/05/2017,7.0,3071.0,4.0,2.0,0.0,364.0,,,Darebin,-37.75807,145.00782,Northern Metropolitan,8870.0
6175,10546,Upwey,338 Glenfern Rd,2,h,S,Harcourts,27/05/2017,29.3,3158.0,2.0,1.0,1.0,1200.0,,,Yarra Ranges,-37.91732,145.33501,Eastern Victoria,2591.0
6176,10551,Werribee,58 Church St,3,h,S,YPA,27/05/2017,14.7,3030.0,3.0,1.0,2.0,660.0,113.0,1960.0,Wyndham,-37.90908,144.65774,Western Metropolitan,16166.0
6177,10554,West Melbourne,1/110 Railway Pl,2,u,PI,Nelson,27/05/2017,3.1,3003.0,2.0,1.0,1.0,0.0,91.0,1993.0,Melbourne,-37.80848,144.9437,Northern Metropolitan,2230.0
6178,10561,Williamstown,2/70 Osborne St,2,u,S,hockingstuart,27/05/2017,6.8,3016.0,2.0,1.0,2.0,169.0,78.54,2000.0,Hobsons Bay,-37.86682,144.90003000000004,Western Metropolitan,6380.0
6179,10564,Yarraville,56 Severn St,4,h,S,Jas,27/05/2017,6.3,3013.0,4.0,1.0,2.0,405.0,,,Maribyrnong,-37.81611,144.87945,Western Metropolitan,6543.0
6180,10570,Altona North,22 Knapp St,4,h,PI,hockingstuart,8/07/2017,9.4,3025.0,4.0,3.0,2.0,533.0,,,Hobsons Bay,-37.82726,144.83533,Western Metropolitan,5132.0
6181,10579,Bayswater,15 Edinburgh Rd,5,h,S,LJ,8/07/2017,23.2,3153.0,5.0,2.0,2.0,942.0,,,Knox,-37.85721,145.26305,Eastern Metropolitan,5030.0
6182,10586,Boronia,8 Darwin Rd,3,h,S,Ray,8/07/2017,25.0,3155.0,3.0,1.0,2.0,720.0,131.0,1970.0,Knox,-37.86126,145.25808,Eastern Metropolitan,9704.0
6183,10589,Braybrook,14 Enderby Ct,3,h,S,Douglas,8/07/2017,8.6,3019.0,3.0,1.0,2.0,694.0,110.0,1960.0,Maribyrnong,-37.79382,144.85107,Western Metropolitan,3589.0
6184,10590,Braybrook,10 Menzies St,5,h,S,Biggin,8/07/2017,8.6,3019.0,5.0,2.0,2.0,622.0,,,Maribyrnong,-37.78207,144.85342,Western Metropolitan,3589.0
6185,10591,Braybrook,1 Walker Pl,2,h,S,hockingstuart,8/07/2017,8.6,3019.0,2.0,1.0,1.0,304.0,74.0,1950.0,Maribyrnong,-37.78341,144.85574,Western Metropolitan,3589.0
6186,10593,Brighton East,1/3 Gleniffer Av,2,u,PI,Buxton,8/07/2017,10.3,3187.0,2.0,1.0,1.0,0.0,82.0,1950.0,Bayside,-37.93171,145.03041000000005,Southern Metropolitan,6938.0
6187,10599,Brunswick,37 Fourth Av,3,h,S,Nelson,8/07/2017,5.2,3056.0,3.0,1.0,1.0,210.0,101.0,1996.0,Moreland,-37.75746,144.95633,Northern Metropolitan,11918.0
6188,10600,Brunswick,6 Gregory St,3,h,PI,Jellis,8/07/2017,5.2,3056.0,3.0,1.0,1.0,193.0,,,Moreland,-37.76418,144.95715,Northern Metropolitan,11918.0
6189,10601,Brunswick East,219 Glenlyon Rd,3,h,PI,Woodards,8/07/2017,4.0,3057.0,3.0,2.0,1.0,161.0,190.0,1890.0,Moreland,-37.77289,144.97503,Northern Metropolitan,5533.0
6190,10602,Brunswick East,63 Harrison St,3,t,SP,Jellis,8/07/2017,4.0,3057.0,3.0,2.0,1.0,110.0,121.8,2000.0,Moreland,-37.76049,144.98065,Northern Metropolitan,5533.0
6191,10606,Burwood,14 Cumming St,3,h,S,Buxton,8/07/2017,10.4,3125.0,3.0,1.0,2.0,695.0,,,Whitehorse,-37.85126,145.1132,Southern Metropolitan,5678.0
6192,10614,Carnegie,5/12 Judith St,1,u,PI,Gary,8/07/2017,10.1,3163.0,1.0,1.0,1.0,314.0,45.0,1960.0,Glen Eira,-37.90321,145.0555,Southern Metropolitan,7822.0
6193,10620,Carrum Downs,40 Whimbrel Cr,4,h,S,Harcourts,8/07/2017,34.9,3201.0,4.0,2.0,4.0,688.0,204.0,2002.0,Frankston,-38.10984000000001,145.17062,South-Eastern Metropolitan,8060.0
6194,10623,Clayton,6 Harlington St,3,h,S,C21,8/07/2017,16.7,3168.0,3.0,1.0,2.0,615.0,,,Monash,-37.92063,145.11186,South-Eastern Metropolitan,5837.0
6195,10624,Coburg,251 Bell St,2,h,S,Nelson,8/07/2017,6.7,3058.0,2.0,1.0,2.0,378.0,105.0,1920.0,Moreland,-37.74011,144.95266999999996,Northern Metropolitan,11204.0
6196,10625,Coburg,5A Hardwick St,2,t,S,Woodards,8/07/2017,6.7,3058.0,2.0,2.0,1.0,134.0,100.0,2014.0,Moreland,-37.74914,144.96826,Northern Metropolitan,11204.0
6197,10627,Collingwood,6/13 Alexander St,1,u,SP,Jellis,8/07/2017,2.0,3066.0,1.0,1.0,0.0,0.0,46.0,1960.0,Yarra,-37.79597,144.99108,Northern Metropolitan,4553.0
6198,10633,Croydon,434 Dorset Rd,3,h,S,Stockdale,8/07/2017,23.0,3136.0,3.0,1.0,2.0,802.0,105.0,1980.0,Maroondah,-37.81083,145.28792,Eastern Metropolitan,11925.0
6199,10634,Croydon,5/15 Leigh Rd,2,t,S,Ray,8/07/2017,23.0,3136.0,2.0,1.0,1.0,2040.0,,,Maroondah,-37.80452,145.28579,Eastern Metropolitan,11925.0
6200,10635,Croydon,21 Taylors Rd,4,h,S,Barry,8/07/2017,23.0,3136.0,4.0,2.0,2.0,864.0,228.0,2008.0,Maroondah,-37.80718,145.28581,Eastern Metropolitan,11925.0
6201,10638,Dandenong North,64 Waranga St,4,h,S,Hodges,8/07/2017,24.7,3175.0,4.0,2.0,1.0,830.0,200.0,1980.0,Greater Dandenong,-37.94264,145.21786,South-Eastern Metropolitan,8322.0
6202,10640,Deer Park,13 Poole St,3,h,PI,Barry,8/07/2017,14.8,3023.0,3.0,1.0,2.0,697.0,135.0,1955.0,Brimbank,-37.77396,144.77229,Western Metropolitan,6388.0
6203,10644,Doncaster,67 Hampshire Rd,3,h,S,Jellis,8/07/2017,12.4,3108.0,3.0,3.0,3.0,823.0,,,Manningham,-37.79461,145.14206,Eastern Metropolitan,9028.0
6204,10645,Doncaster,103 High St,4,h,S,Ray,8/07/2017,12.4,3108.0,4.0,2.0,2.0,736.0,,,Manningham,-37.78101,145.1111,Eastern Metropolitan,9028.0
6205,10647,Doncaster East,20 Dianne St,4,h,S,Barry,8/07/2017,14.3,3109.0,4.0,3.0,2.0,706.0,200.0,1970.0,Manningham,-37.79561,145.16268,Eastern Metropolitan,10999.0
6206,10659,Epping,27 Hammond Dr,3,h,SP,Ristic,8/07/2017,19.6,3076.0,3.0,1.0,1.0,597.0,,,Whittlesea,-37.64166,145.02885,Northern Metropolitan,10926.0
6207,10661,Epping,2/8 Zurzolo Tce,2,h,S,Harcourts,8/07/2017,19.6,3076.0,2.0,1.0,1.0,157.0,102.0,2000.0,Whittlesea,-37.64827,145.05317,Northern Metropolitan,10926.0
6208,10664,Essendon,13 Gordon St,3,h,SP,Barry,8/07/2017,7.5,3040.0,3.0,2.0,1.0,445.0,182.0,1960.0,Moonee Valley,-37.75621,144.93401,Western Metropolitan,9264.0
6209,10666,Ferntree Gully,2 Francis Cr,3,t,PI,LJ,8/07/2017,24.8,3156.0,3.0,2.0,2.0,1869.0,502.0,,Knox,-37.88096,145.29371,Eastern Metropolitan,10788.0
6210,10683,Glenroy,4/71 Station Rd,2,t,VB,Nelson,8/07/2017,11.2,3046.0,2.0,1.0,1.0,102.0,70.0,2012.0,Moreland,-37.71122,144.91863,Northern Metropolitan,8870.0
6211,10687,Greensborough,14 Wolangi Ct,4,h,S,Morrison,8/07/2017,16.1,3088.0,4.0,3.0,4.0,925.0,,,Banyule,-37.69261,145.1105,Northern Metropolitan,8524.0
6212,10692,Hadfield,28A North St,2,t,S,Barry,8/07/2017,11.2,3046.0,2.0,2.0,2.0,160.0,,,Moreland,-37.70522,144.94702,Northern Metropolitan,2606.0
6213,10702,Heidelberg West,12 Achilles St,3,h,S,Miles,8/07/2017,8.8,3081.0,3.0,1.0,1.0,436.0,,,Banyule,-37.73459,145.04394,Eastern Metropolitan,2674.0
6214,10712,Ivanhoe,207 Waterdale Rd,2,h,S,Miles,8/07/2017,7.8,3079.0,2.0,1.0,0.0,620.0,114.0,1920.0,Banyule,-37.76091,145.04437,Eastern Metropolitan,5549.0
6215,10720,Keilor Park,39 Flinders St,3,h,S,Nelson,8/07/2017,10.4,3042.0,3.0,1.0,1.0,590.0,130.0,1970.0,Brimbank,-37.7219,144.85239,Western Metropolitan,1119.0
6216,10722,Kensington,112/86 Altona St,2,u,S,Pagan,8/07/2017,3.4,3031.0,2.0,1.0,1.0,4267.0,,,Melbourne,-37.79662,144.9254,Northern Metropolitan,5263.0
6217,10723,Kensington,101/18 Bent St,2,u,VB,Alexkarbon,8/07/2017,3.4,3031.0,2.0,2.0,1.0,2135.0,132.0,,Melbourne,-37.79561,144.93499,Northern Metropolitan,5263.0
6218,10731,Lalor,17 Menzies Pde,3,h,S,Ray,8/07/2017,16.3,3075.0,3.0,1.0,2.0,575.0,113.0,1970.0,Whittlesea,-37.67146,145.03232,Northern Metropolitan,8279.0
6219,10738,Meadow Heights,23 Goodenia Cl,3,h,S,YPA,8/07/2017,17.4,3048.0,3.0,1.0,2.0,570.0,112.0,1992.0,Hume,-37.64769,144.91359,Northern Metropolitan,4704.0
6220,10739,Melbourne,61/299 Queen St,2,u,SP,Melbourne,8/07/2017,0.0,3000.0,2.0,2.0,1.0,0.0,,,Melbourne,-37.81141,144.95879,Northern Metropolitan,17496.0
6221,10740,Melton,28 Atkin St,4,h,PI,Ryder,8/07/2017,31.7,3337.0,4.0,2.0,2.0,1241.0,194.0,1970.0,Melton,-37.68686,144.58157,Western Victoria,3600.0
6222,10741,Melton,22 Bittern St,3,h,S,HAR,8/07/2017,31.7,3337.0,3.0,2.0,2.0,586.0,118.0,1980.0,Melton,-37.67831,144.57342,Western Victoria,3600.0
6223,10758,Montrose,44 Richards Rd,4,h,S,McGrath,8/07/2017,28.8,3765.0,4.0,2.0,2.0,846.0,160.0,1980.0,Yarra Ranges,-37.81018,145.35396,Eastern Victoria,2493.0
6224,10765,Mount Waverley,1 Kingswood Av,3,h,SP,Buxton,8/07/2017,14.2,3149.0,3.0,2.0,3.0,650.0,,,Monash,-37.89469,145.12363,Eastern Metropolitan,13366.0
6225,10767,Mount Waverley,45 Oakern St,3,h,VB,Jellis,8/07/2017,14.2,3149.0,3.0,1.0,2.0,288.0,,,Monash,-37.88598,145.1229,Eastern Metropolitan,13366.0
6226,10769,Mulgrave,3 Catesby Cl,5,h,SP,Ray,8/07/2017,18.8,3170.0,5.0,2.0,2.0,873.0,,,Monash,-37.93706,145.21124,South-Eastern Metropolitan,7113.0
6227,10793,Prahran,610/220 Commercial Rd,2,u,S,hockingstuart,8/07/2017,4.6,3181.0,2.0,2.0,1.0,0.0,,2003.0,Stonnington,-37.84696,144.99364,Southern Metropolitan,7717.0
6228,10795,Preston,24 Mitchell St,3,h,SP,McGrath,8/07/2017,8.4,3072.0,3.0,0.0,0.0,502.0,,,Darebin,-37.74936,144.98949,Northern Metropolitan,14577.0
6229,10796,Reservoir,23 Acheron Av,3,h,S,Ray,8/07/2017,12.0,3073.0,3.0,1.0,2.0,676.0,,1940.0,Darebin,-37.72167,145.01706,Northern Metropolitan,21650.0
6230,10800,Reservoir,82 Radford Rd,3,h,S,Nelson,8/07/2017,12.0,3073.0,3.0,1.0,2.0,514.0,,1960.0,Darebin,-37.70331,144.9838,Northern Metropolitan,21650.0
6231,10801,Richmond,9/343 Church St,2,u,S,Biggin,8/07/2017,2.4,3121.0,2.0,1.0,2.0,2427.0,,,Yarra,-37.82276,144.99866,Northern Metropolitan,14949.0
6232,10814,South Morang,35 Cobblestone Dr,3,h,S,Harcourts,8/07/2017,20.5,3752.0,3.0,2.0,2.0,545.0,196.0,2005.0,Whittlesea,-37.64426,145.1,Northern Metropolitan,7969.0
6233,10815,South Morang,28 Kestrel Rd,4,h,S,Iconek,8/07/2017,20.5,3752.0,4.0,2.0,2.0,613.0,332.0,2004.0,Whittlesea,-37.62648,145.07141,Northern Metropolitan,7969.0
6234,10820,South Yarra,639 Punt Rd,4,h,S,Greg,8/07/2017,2.7,3141.0,4.0,2.0,1.0,176.0,216.0,1880.0,Melbourne,-37.83986,144.98598,Southern Metropolitan,14887.0
6235,10824,St Albans,10 Leslie St,4,h,S,Barry,8/07/2017,14.0,3021.0,4.0,1.0,3.0,559.0,158.0,1970.0,Brimbank,-37.73593,144.8101,Western Metropolitan,14042.0
6236,10828,St Kilda,22/220 Barkly St,1,u,SP,Buxton,8/07/2017,5.0,3182.0,1.0,1.0,1.0,0.0,55.0,2000.0,Port Phillip,-37.87094,144.9807,Southern Metropolitan,13240.0
6237,10840,Tarneit,28 Claire Wy,4,h,S,RW,8/07/2017,18.4,3029.0,4.0,2.0,2.0,462.0,,2012.0,Wyndham,-37.85162,144.66522,Western Metropolitan,10160.0
6238,10847,Thomastown,18 Dakota Dr,3,h,S,Ray,8/07/2017,15.3,3074.0,3.0,1.0,2.0,533.0,114.0,1975.0,Whittlesea,-37.68579,144.98878,Northern Metropolitan,7955.0
6239,10863,Werribee,9 Sherrin Ct,3,h,S,YPA,8/07/2017,14.7,3030.0,3.0,2.0,2.0,847.0,143.0,1980.0,Wyndham,-37.88421,144.67869,Western Metropolitan,16166.0
6240,10864,Werribee,46 Vincent Cr,3,h,S,hockingstuart,8/07/2017,14.7,3030.0,3.0,1.0,0.0,531.0,100.0,1960.0,Wyndham,-37.88996,144.65526,Western Metropolitan,16166.0
6241,10869,Williamstown,7 Alfred Pl,3,h,PI,Greg,8/07/2017,6.8,3016.0,3.0,2.0,0.0,159.0,,,Hobsons Bay,-37.85843,144.89976,Western Metropolitan,6380.0
6242,10879,Abbotsford,1/50 Valiant St,4,t,S,Jellis,12/08/2017,3.0,3067.0,4.0,2.0,2.0,102.0,,,Yarra,-37.80116,145.00066,Northern Metropolitan,4019.0
6243,10881,Airport West,18a Creswell Av,3,u,VB,Barry,12/08/2017,10.4,3042.0,3.0,2.0,1.0,239.0,,,Moonee Valley,-37.73351,144.88749,Western Metropolitan,3464.0
6244,10884,Alphington,30 Kelvin Rd,3,h,VB,Jellis,12/08/2017,5.7,3078.0,3.0,2.0,1.0,300.0,,,Darebin,-37.77586,145.03092,Northern Metropolitan,2211.0
6245,10893,Ashburton,19 Ward St,3,h,S,Jellis,12/08/2017,10.2,3147.0,3.0,2.0,3.0,634.0,230.0,1940.0,Boroondara,-37.86516,145.07958,Southern Metropolitan,3052.0
6246,10898,Balwyn,260 Union Rd,3,h,SP,Marshall,12/08/2017,7.9,3103.0,3.0,3.0,1.0,790.0,,,Boroondara,-37.81363,145.09942,Southern Metropolitan,5682.0
6247,10901,Balwyn North,26 Maylands Av,3,h,S,Nelson,12/08/2017,9.7,3104.0,3.0,1.0,2.0,638.0,,,Boroondara,-37.79843,145.06728,Southern Metropolitan,7809.0
6248,10902,Bayswater,4/22 Grandview Gr,3,h,S,RW,12/08/2017,23.2,3153.0,3.0,2.0,2.0,255.0,,,Knox,-37.84633,145.26267,Eastern Metropolitan,5030.0
6249,10908,Bentleigh,15A Windsor Av,4,t,S,Buxton,12/08/2017,11.4,3204.0,4.0,3.0,2.0,429.0,262.0,2013.0,Glen Eira,-37.91582,145.048,Southern Metropolitan,6795.0
6250,10911,Berwick,3 Ellaswood Cl,4,h,S,O'Brien,12/08/2017,35.2,3806.0,4.0,2.0,2.0,670.0,185.0,,Casey,-38.01901,145.33479,Eastern Victoria,17093.0
6251,10924,Brighton,4 Glendora Av,4,h,SP,Marshall,12/08/2017,10.5,3186.0,4.0,2.0,1.0,396.0,175.0,1908.0,Bayside,-37.88779,144.99933,Southern Metropolitan,10579.0
6252,10925,Brighton East,1 Bruce St,4,h,PI,Hodges,12/08/2017,10.3,3187.0,4.0,2.0,4.0,651.0,,,Bayside,-37.90296,145.02261,Southern Metropolitan,6938.0
6253,10939,Bundoora,13 Cher Av,4,t,S,Morrison,12/08/2017,12.1,3083.0,4.0,2.0,1.0,287.0,152.0,1990.0,Whittlesea,-37.69382,145.04831,Northern Metropolitan,10175.0
